Category,Gold,Silver,Platinum,Rhodium,Nickel,Tin,Lithium,Aluminum,Carbon,Profit ($),Recovery_Status,Recyclable,Non_Recyclable
1,9.48,2.09,2.53,0.88,6.12,7.41,2.1,8.56,8.25,602,1,0,1
0,0.7,2.73,7.02,0.91,4.76,0.75,4.57,5.76,7.1,412,0,0,1
2,1.66,0.51,1.5,8.31,1.01,1.95,2.5,5.08,2.68,162,0,1,0
1,3.89,3.64,9.71,5.37,8.44,4.1,7.19,6.24,2.15,713,1,0,1
1,3.01,9.22,5.53,7.04,0.16,2.66,7.17,8.18,3.01,449,0,0,1
3,9.23,8.69,9.1,5.11,5.67,2.3,3.31,2.96,3.93,946,1,0,1
1,6.78,3.57,0.3,8.23,7.6,1.34,6.75,5.54,2.72,351,0,0,1
2,2.2,0.39,0.84,8.66,5.77,4.99,3.43,1.99,1.91,153,0,1,0
0,8.94,6.93,8.81,7.54,7.67,4.58,9.75,8.72,3.65,915,1,0,1
0,4.29,1.98,6.22,4.15,3.89,6.01,4.71,9.8,4.23,545,1,0,1
2,0.71,7.8,5.15,5.59,1.42,6.15,9.93,4.17,5.85,315,0,0,1
1,3.76,4.66,5.39,8.22,2.49,3.54,5.11,7.14,0.36,476,0,0,1
2,9.85,6.76,4.77,9.5,3.13,8.08,3.9,1.81,0.18,743,1,0,1
1,3.35,0.3,3.36,6.22,4.33,0.59,6.08,3.69,3.93,344,0,0,1
3,3.91,2.04,3.08,4.67,8.84,9.89,0.38,2.88,9.76,358,0,0,1
1,0.51,8.03,3.79,0.31,2.46,6.14,1.21,7.73,7.55,232,0,1,0
2,3.65,4.46,9.44,8.01,9.42,1.86,8.0,9.78,3.41,687,1,0,1
3,7.31,3.77,8.06,0.12,5.45,0.38,4.9,1.14,5.78,793,1,0,1
3,9.45,6.08,6.77,2.77,3.8,5.37,7.51,0.45,3.15,830,1,0,1
1,8.98,0.65,8.59,7.81,1.82,8.27,8.25,2.99,8.47,902,1,0,1
1,5.79,8.45,9.09,7.41,2.44,9.64,2.07,6.58,0.81,776,1,0,1
2,7.38,7.12,1.63,1.77,7.58,4.97,3.88,1.84,1.69,454,0,0,1
3,8.05,2.84,4.57,0.68,1.57,3.01,7.33,8.0,8.82,642,1,0,1
3,7.56,8.72,6.05,8.95,0.72,6.52,5.29,3.86,3.39,700,1,0,1
0,8.44,7.35,5.54,4.08,8.31,1.95,8.18,8.78,7.73,715,1,0,1
2,3.93,8.77,1.42,5.17,3.04,4.06,2.59,2.89,9.47,274,0,1,0
3,1.51,0.61,9.45,1.45,7.91,5.83,1.99,3.99,2.56,581,1,0,1
0,0.95,7.46,3.14,6.09,4.11,6.19,4.1,0.53,9.69,219,0,1,0
2,0.53,2.45,3.3,2.98,3.26,3.63,3.94,1.41,7.62,204,0,1,0
3,3.5,2.02,6.78,3.01,3.9,9.73,7.01,2.39,6.32,536,1,0,1
2,8.55,0.76,2.41,7.31,4.58,6.65,5.43,0.52,7.49,549,1,0,1
0,9.96,5.1,6.88,6.93,1.7,2.36,4.91,7.77,5.34,861,1,0,1
1,3.38,9.65,7.2,6.85,2.77,4.29,3.85,3.74,7.04,557,1,0,1
0,9.8,9.49,9.74,3.87,6.69,6.36,0.9,5.36,8.12,1009,1,0,1
2,4.55,2.24,3.58,1.45,9.45,7.35,7.48,5.47,5.07,416,0,0,1
1,0.54,3.45,7.37,8.99,7.54,9.32,1.86,6.11,2.71,423,0,0,1
3,5.1,4.18,5.76,7.24,3.71,8.11,4.79,4.0,1.19,561,1,0,1
1,4.42,1.09,6.09,8.96,7.48,2.76,7.41,1.14,2.01,544,1,0,1
1,7.74,1.53,7.84,5.19,8.19,0.79,4.57,9.31,1.6,801,1,0,1
1,0.95,3.77,9.33,2.48,1.75,6.46,8.31,2.45,7.76,548,1,0,1
0,8.17,5.89,4.16,6.41,6.79,6.42,2.32,0.88,8.85,627,1,0,1
2,1.83,7.43,5.07,4.66,6.85,1.76,3.58,8.14,9.7,365,0,0,1
0,8.05,4.13,2.9,5.26,9.36,5.18,8.12,3.8,3.99,553,1,0,1
1,9.18,5.95,0.78,2.66,8.35,2.35,9.88,8.68,9.87,496,0,0,1
2,3.55,0.83,7.47,0.71,7.27,0.53,5.01,8.41,8.52,575,1,0,1
1,4.8,9.38,0.55,1.81,0.77,4.82,6.34,7.81,1.79,270,0,1,0
2,6.65,7.66,4.11,9.4,8.58,3.13,4.45,5.16,4.28,551,1,0,1
2,2.86,4.93,2.06,8.52,1.51,1.23,3.91,0.33,7.01,253,0,1,0
2,5.09,3.05,9.83,0.64,8.41,5.55,2.9,9.58,8.32,778,1,0,1
3,8.72,1.02,9.11,9.97,1.22,1.25,8.16,1.12,0.27,917,1,0,1
0,7.77,1.32,5.36,6.33,5.29,9.67,2.66,0.43,0.99,669,1,0,1
0,7.46,1.33,5.81,7.11,7.7,1.18,9.5,6.76,6.17,678,1,0,1
0,9.45,0.47,8.33,3.22,0.95,7.25,2.11,9.36,6.24,911,1,0,1
0,6.3,5.95,6.62,9.39,4.18,5.56,1.1,9.22,6.56,667,1,0,1
3,8.61,2.59,2.06,5.8,6.63,2.64,2.96,9.87,5.83,535,1,0,1
3,3.59,0.21,1.63,0.2,9.26,6.25,6.36,7.11,4.83,264,0,1,0
1,3.89,1.07,6.36,2.12,2.03,3.36,1.36,6.3,1.04,532,1,0,1
1,5.47,5.55,5.25,7.58,2.06,6.96,3.97,2.26,2.77,553,1,0,1
0,2.07,5.89,9.18,3.63,4.3,8.93,3.55,9.81,8.12,597,1,0,1
3,8.53,7.56,2.95,1.64,1.08,7.11,5.32,0.25,5.67,581,1,0,1
2,4.65,5.75,6.97,8.03,7.26,3.81,0.26,6.96,1.07,605,1,0,1
3,4.88,0.67,2.17,6.46,9.46,6.52,0.5,2.62,9.72,356,0,0,1
2,9.17,2.08,4.24,7.02,6.6,1.0,0.82,7.63,6.7,679,1,0,1
1,1.03,3.33,5.53,8.53,3.13,7.17,2.73,3.52,3.71,349,0,0,1
2,0.63,1.58,8.58,8.59,5.23,6.11,1.11,10.0,5.04,491,0,0,1
1,9.1,2.23,6.78,6.71,9.41,7.2,6.83,0.18,5.93,811,1,0,1
2,3.57,1.01,1.49,3.54,1.16,6.86,1.5,1.52,6.31,255,0,1,0
1,0.17,5.26,0.77,4.47,0.52,9.4,0.71,5.79,3.11,52,0,1,0
2,1.11,2.84,9.53,4.11,7.23,3.05,6.17,9.52,2.01,566,1,0,1
3,7.88,3.82,5.08,4.36,5.89,4.77,4.5,0.48,8.18,661,1,0,1
2,1.91,1.23,6.05,4.54,6.83,2.34,5.75,5.39,9.64,418,0,0,1
0,8.13,1.21,9.62,3.33,6.03,4.43,2.35,0.78,5.92,915,1,0,1
3,8.9,4.44,0.75,8.13,1.01,5.91,7.98,6.88,1.51,480,0,0,1
0,4.14,9.08,2.91,2.67,4.53,5.58,4.85,3.81,5.69,364,0,0,1
0,9.19,0.31,3.9,9.66,0.17,1.65,2.25,6.75,5.36,660,1,0,1
0,3.25,5.23,9.96,0.64,6.81,2.26,3.76,1.73,4.12,696,1,0,1
3,4.34,6.66,9.23,4.54,5.25,2.53,3.0,4.61,3.91,711,1,0,1
1,5.64,5.62,0.28,7.61,3.77,1.93,4.62,7.61,0.73,295,0,1,0
3,7.09,4.82,8.74,6.68,2.86,7.41,9.06,3.12,6.93,819,1,0,1
3,3.93,3.12,8.33,8.07,7.34,8.33,8.36,6.62,5.44,641,1,0,1
2,0.94,7.43,1.71,4.32,1.58,8.99,1.64,3.51,7.33,142,0,1,0
2,7.23,7.1,0.71,1.56,3.86,0.54,5.29,2.09,8.17,397,0,0,1
1,1.86,5.26,4.98,1.15,4.52,5.61,6.06,7.28,0.76,361,0,0,1
1,1.29,6.45,6.64,0.73,4.85,1.26,8.55,6.15,9.54,422,0,0,1
2,3.65,3.45,5.09,2.75,4.95,2.58,3.32,7.13,4.69,454,0,0,1
1,1.93,0.78,4.0,6.79,9.54,8.16,4.34,6.72,0.65,309,0,0,1
3,9.46,5.19,1.39,7.53,4.59,3.04,1.36,9.02,4.35,542,1,0,1
1,0.84,9.42,8.87,1.63,2.19,4.78,7.05,9.71,0.13,522,1,0,1
1,1.32,9.33,4.89,7.48,2.63,1.94,3.35,1.68,0.62,332,0,0,1
2,7.1,6.53,1.78,4.25,9.84,6.69,3.34,8.47,9.7,448,0,0,1
2,7.52,9.76,0.12,6.32,5.55,1.73,3.36,4.3,1.36,381,0,0,1
3,2.07,8.28,1.01,6.91,5.18,0.33,2.84,8.59,5.5,160,0,1,0
1,8.33,5.88,8.68,7.51,6.0,9.79,1.53,7.67,3.03,878,1,0,1
0,7.81,9.25,5.47,0.26,7.09,5.26,8.87,8.91,7.13,682,1,0,1
2,4.78,4.17,1.71,8.59,4.29,7.33,7.56,2.44,7.55,329,0,0,1
1,8.71,5.37,9.06,1.53,1.81,7.05,9.08,7.84,3.39,916,1,0,1
0,5.38,2.25,7.5,5.32,5.88,8.8,0.18,4.24,1.08,667,1,0,1
3,0.65,3.99,1.59,6.31,8.21,1.12,6.27,7.11,4.53,119,0,1,0
0,7.22,8.15,3.69,3.84,7.92,1.23,5.76,2.66,5.48,557,1,0,1
1,9.4,8.55,4.41,9.09,7.72,5.96,8.02,3.76,0.57,703,1,0,1
0,9.64,8.58,1.89,5.22,5.35,6.32,7.32,2.76,8.23,580,1,0,1
2,8.51,4.32,6.74,5.88,2.85,4.87,5.15,3.97,5.42,781,1,0,1
2,9.32,7.71,8.52,1.33,8.93,0.68,4.18,7.34,1.28,919,1,0,1
3,2.05,8.53,5.61,0.17,2.86,9.58,4.78,9.96,1.79,406,0,0,1
1,6.69,7.02,3.93,0.14,2.43,1.25,0.88,2.79,1.33,543,1,0,1
3,9.7,3.45,2.26,0.66,3.82,1.16,8.86,1.57,4.75,599,1,0,1
0,6.19,9.2,1.63,0.59,7.59,1.85,4.94,1.17,6.65,396,0,0,1
2,8.39,0.33,0.78,5.21,5.72,7.92,9.84,2.71,1.34,454,0,0,1
2,8.28,5.07,9.16,7.74,6.88,1.45,6.78,2.24,7.92,900,1,0,1
0,6.48,3.9,3.48,5.52,2.65,0.21,6.34,7.44,4.5,507,1,0,1
3,7.37,8.74,5.17,6.71,3.65,4.19,9.23,9.54,8.59,644,1,0,1
1,3.98,3.04,8.68,1.77,9.63,9.07,9.61,5.46,4.19,662,1,0,1
2,3.25,5.69,3.26,4.85,5.87,8.38,1.73,6.07,5.3,337,0,0,1
3,3.41,9.46,2.47,6.34,6.86,7.35,3.04,1.11,2.58,305,0,0,1
2,3.19,7.23,7.42,0.99,1.91,9.81,0.48,6.68,5.94,558,1,0,1
2,4.47,5.62,5.11,5.21,9.49,1.97,7.9,8.49,5.12,496,0,0,1
3,9.44,5.61,6.78,5.63,7.23,7.36,3.91,4.99,0.98,830,1,0,1
2,6.21,1.31,0.22,6.75,0.94,4.7,7.54,7.03,0.8,317,0,0,1
2,3.24,1.02,3.46,2.75,3.36,8.64,3.99,0.26,9.68,345,0,0,1
3,2.57,9.58,3.53,8.35,2.11,5.22,6.6,8.97,0.98,321,0,0,1
1,4.28,8.15,5.33,7.44,1.22,9.08,0.45,5.54,7.03,500,0,0,1
1,0.4,9.47,0.85,8.08,7.88,7.99,2.76,7.41,2.34,70,0,1,0
0,8.41,0.44,3.45,7.14,1.04,6.19,9.1,2.9,5.8,598,1,0,1
1,0.48,2.67,3.51,2.26,1.19,4.43,3.89,6.98,5.37,213,0,1,0
0,6.62,0.75,6.72,5.21,7.73,1.69,2.17,2.06,9.73,685,1,0,1
1,3.41,6.55,2.91,2.84,1.19,7.21,8.61,8.31,8.49,327,0,0,1
0,7.32,9.38,7.59,0.51,3.83,2.81,7.93,9.78,2.48,771,1,0,1
3,8.87,7.18,8.81,5.77,4.77,2.49,7.16,0.85,0.79,912,1,0,1
3,1.62,0.49,4.97,7.09,4.81,5.36,8.59,3.54,4.07,346,0,0,1
3,5.83,0.93,6.23,3.74,0.91,9.9,4.35,7.75,8.51,621,1,0,1
1,1.84,9.48,6.97,7.93,0.79,1.82,9.92,2.37,0.54,469,0,0,1
3,7.04,2.48,8.23,8.33,2.3,6.12,6.49,7.62,1.79,788,1,0,1
0,6.11,8.93,9.34,6.98,2.17,3.94,9.77,3.43,1.81,805,1,0,1
0,7.16,7.45,2.99,2.67,3.13,9.09,1.68,7.24,5.81,516,1,0,1
0,5.69,0.76,6.08,1.71,2.69,7.64,5.11,8.94,7.01,605,1,0,1
0,5.81,7.18,5.35,7.09,2.28,7.51,0.76,7.74,3.0,576,1,0,1
0,9.25,0.98,2.46,8.91,7.9,9.4,4.89,3.77,0.3,587,1,0,1
2,9.04,9.1,5.15,8.97,6.24,2.8,1.87,9.76,0.89,725,1,0,1
0,3.27,4.55,3.15,9.47,4.41,3.63,2.48,1.12,2.79,332,0,0,1
3,1.39,8.49,4.2,2.7,6.91,1.42,3.03,0.85,7.79,298,0,1,0
0,5.94,1.05,6.46,8.33,4.66,6.28,4.74,4.85,6.05,638,1,0,1
2,0.22,4.51,0.43,5.22,1.11,6.78,0.45,5.83,0.44,36,0,1,0
0,6.89,7.49,6.79,6.26,5.1,5.68,7.48,7.61,9.71,706,1,0,1
3,6.4,2.88,3.95,1.1,3.81,9.53,2.55,0.27,4.41,528,1,0,1
1,4.58,7.69,5.94,9.76,1.31,1.62,3.99,0.42,8.29,547,1,0,1
2,9.73,0.66,4.89,3.52,0.87,1.47,4.81,1.94,2.5,740,1,0,1
1,4.99,5.22,8.09,6.49,7.1,3.47,3.95,8.08,2.93,681,1,0,1
0,6.62,6.47,3.85,1.29,7.95,2.15,7.32,4.34,8.6,535,1,0,1
0,5.69,3.18,1.76,4.21,0.28,8.62,4.39,6.35,0.41,375,0,0,1
2,6.72,0.26,5.66,1.67,5.23,6.78,2.83,2.88,2.73,633,1,0,1
1,2.2,2.95,8.96,3.2,7.04,3.38,5.57,1.53,2.79,590,1,0,1
2,5.37,6.45,3.86,8.8,7.52,3.04,9.92,9.19,3.01,474,0,0,1
2,9.94,3.31,6.99,6.5,6.88,8.83,2.24,4.5,5.57,865,1,0,1
0,5.69,8.34,8.32,8.77,4.28,9.62,0.82,1.09,4.34,730,1,0,1
0,7.82,0.95,2.66,6.59,1.82,8.91,4.27,3.95,9.91,527,1,0,1
3,3.3,5.51,7.93,4.93,1.23,6.28,6.67,0.31,8.64,590,1,0,1
0,0.6,2.72,9.56,6.41,9.59,8.76,6.34,9.44,6.33,543,1,0,1
2,6.69,8.51,8.13,6.22,6.53,2.92,5.35,0.88,3.72,769,1,0,1
0,9.27,9.34,7.88,9.75,5.8,1.64,0.51,9.9,5.8,883,1,0,1
3,1.9,6.93,6.39,1.77,0.24,8.23,0.94,7.05,8.69,439,0,0,1
3,4.92,6.0,6.72,4.88,6.08,6.24,9.36,7.98,8.52,605,1,0,1
3,3.65,9.97,7.98,6.18,0.25,7.85,0.39,1.93,1.66,612,1,0,1
1,2.35,8.1,5.08,0.16,7.01,9.44,1.97,7.61,5.54,392,0,0,1
0,8.36,4.42,3.5,6.0,5.3,5.45,9.38,9.13,7.12,601,1,0,1
2,4.3,1.01,2.24,8.47,5.11,8.53,5.67,1.58,6.84,332,0,0,1
1,9.05,0.5,6.81,2.57,8.3,9.71,2.18,8.28,7.08,810,1,0,1
3,0.1,9.64,8.13,5.06,0.99,6.69,5.7,6.57,2.28,446,0,0,1
2,1.7,4.88,8.92,2.39,0.26,7.3,9.75,6.47,1.27,564,1,0,1
3,1.68,4.3,0.69,0.17,5.12,6.54,4.38,5.86,8.3,122,0,1,0
0,2.97,1.11,1.81,0.46,3.39,5.63,8.37,7.09,5.21,243,0,1,0
3,5.01,3.14,8.49,8.99,7.57,1.41,7.91,8.75,2.41,703,1,0,1
1,3.66,6.48,0.71,3.89,7.92,4.73,3.93,9.31,7.67,221,0,1,0
0,7.99,7.42,4.63,9.1,1.6,9.94,2.47,1.98,8.31,645,1,0,1
3,0.86,3.89,2.54,2.55,2.52,1.19,9.94,1.74,0.74,180,0,1,0
0,1.16,9.26,3.42,2.86,6.02,5.53,6.46,9.08,3.44,245,0,1,0
2,9.04,8.74,3.03,0.11,9.58,4.53,3.92,0.12,8.18,611,1,0,1
0,7.64,4.39,2.49,7.84,9.81,3.06,8.07,9.08,4.54,511,1,0,1
2,5.66,3.67,6.64,0.81,3.06,7.5,1.49,4.55,1.6,636,1,0,1
2,5.45,1.13,2.03,7.14,2.61,8.88,4.74,9.12,1.2,377,0,0,1
1,1.23,5.44,3.26,1.74,6.02,2.62,1.17,5.87,7.61,238,0,1,0
3,1.89,0.95,5.68,1.67,8.15,2.47,5.68,1.24,6.82,397,0,0,1
1,8.47,6.6,0.37,7.19,3.69,9.7,6.01,9.27,7.96,440,0,0,1
0,6.57,5.83,6.84,5.99,2.43,9.67,4.84,2.14,8.01,692,1,0,1
1,5.07,7.55,6.48,6.65,2.74,3.56,1.78,6.77,9.26,600,1,0,1
3,2.74,6.92,3.16,6.91,6.26,0.2,3.31,9.46,8.64,308,0,0,1
3,9.28,4.14,5.01,0.71,1.44,3.82,6.81,3.24,0.21,726,1,0,1
0,0.18,9.65,9.6,1.9,4.05,4.75,7.18,7.06,0.73,528,1,0,1
0,8.44,4.98,6.16,9.41,4.59,6.93,2.19,5.94,2.95,747,1,0,1
2,4.77,4.15,2.78,7.76,3.19,4.03,1.16,3.98,2.11,385,0,0,1
2,4.26,7.7,7.31,8.06,4.93,7.9,7.65,8.9,7.6,605,1,0,1
3,6.18,7.05,1.62,7.95,2.18,6.4,0.62,7.98,5.69,394,0,0,1
2,9.28,8.13,1.0,8.16,9.06,2.01,1.35,9.6,4.05,514,1,0,1
1,6.65,7.39,1.48,6.72,7.98,4.05,7.5,4.56,1.17,410,0,0,1
1,7.64,8.25,7.7,4.56,7.59,2.6,7.48,5.51,1.19,792,1,0,1
2,9.32,5.99,4.95,5.87,0.89,3.92,2.94,6.33,6.44,726,1,0,1
3,5.66,3.23,0.74,2.6,7.71,4.35,0.35,3.85,8.23,319,0,0,1
2,6.6,9.56,1.74,6.81,6.53,5.84,2.39,9.93,1.25,423,0,0,1
2,4.41,9.59,6.02,4.2,9.45,8.61,1.71,5.11,4.48,545,1,0,1
2,0.18,0.97,3.33,1.21,5.01,1.8,8.96,1.26,6.03,187,0,1,0
3,9.34,7.15,7.93,9.32,8.64,1.74,0.65,3.49,8.44,888,1,0,1
3,8.2,7.97,2.2,9.7,1.18,6.58,7.74,0.32,3.31,525,1,0,1
2,4.21,3.17,3.86,4.17,9.44,7.31,3.58,8.46,8.92,415,0,0,1
3,3.03,2.27,0.29,6.03,4.3,0.17,4.28,4.4,1.1,165,0,1,0
2,3.26,9.25,9.28,8.22,7.92,0.17,1.73,9.84,3.41,662,1,0,1
3,0.29,6.38,8.22,4.05,3.56,3.84,4.72,6.1,8.34,458,0,0,1
0,6.99,2.4,7.87,9.02,5.24,1.11,5.47,2.28,2.63,766,1,0,1
2,3.27,0.69,4.74,4.76,4.89,9.39,9.3,2.72,9.18,415,0,0,1
2,6.59,7.66,8.62,1.6,2.86,1.41,4.6,9.87,0.12,790,1,0,1
1,8.82,3.13,9.64,6.07,9.93,3.89,0.24,7.88,5.4,951,1,0,1
1,9.93,5.33,8.88,2.0,6.58,1.93,4.16,0.89,6.51,966,1,0,1
2,9.1,2.26,7.18,3.87,2.22,0.5,5.93,7.61,2.25,833,1,0,1
2,7.0,3.69,8.7,0.62,6.12,2.18,4.86,7.72,5.33,812,1,0,1
3,5.96,0.16,2.15,5.37,2.28,6.79,3.18,6.71,6.17,408,0,0,1
3,4.2,2.93,3.05,4.35,6.1,9.0,5.82,9.74,5.66,371,0,0,1
2,0.37,2.99,9.36,1.25,6.31,0.96,8.68,6.41,4.28,521,1,0,1
0,5.61,3.9,4.84,7.32,4.47,5.47,7.19,6.8,4.29,537,1,0,1
1,4.78,3.3,9.22,7.14,3.45,3.25,7.58,3.25,7.91,730,1,0,1
3,9.31,4.09,6.95,0.18,0.68,1.97,7.53,1.65,2.75,832,1,0,1
3,0.9,2.49,8.19,2.66,9.24,5.11,3.57,5.17,6.2,484,0,0,1
0,9.01,8.11,5.12,2.63,4.61,7.37,5.08,4.33,8.08,721,1,0,1
3,5.85,7.82,4.91,3.29,6.04,9.97,9.77,0.79,8.36,555,1,0,1
3,5.48,5.51,8.21,5.2,0.73,5.85,1.69,6.01,7.81,712,1,0,1
3,4.82,6.56,6.1,6.53,5.05,1.85,2.68,5.02,5.94,567,1,0,1
1,3.22,0.8,3.35,1.81,0.6,5.39,8.38,1.99,7.39,338,0,0,1
2,9.62,5.4,2.31,3.31,9.87,0.53,1.03,2.91,7.13,599,1,0,1
1,9.86,7.85,3.88,1.47,4.65,7.7,8.56,0.81,5.76,697,1,0,1
1,0.4,4.53,1.14,1.98,5.98,8.86,4.44,0.19,9.16,83,0,1,0
3,4.48,1.23,4.52,6.36,0.3,6.38,2.31,5.64,8.74,463,0,0,1
1,6.41,5.99,0.35,4.04,8.91,7.38,2.29,1.64,0.91,337,0,0,1
0,5.84,4.67,1.88,5.86,8.11,4.95,0.69,9.56,4.72,390,0,0,1
0,0.17,0.54,1.2,9.61,7.81,9.17,0.31,9.97,6.41,73,0,1,0
3,4.23,6.41,1.62,2.08,7.21,1.59,7.31,0.85,3.73,298,0,1,0
3,6.39,8.89,3.68,9.32,6.94,2.73,7.81,3.94,3.9,516,1,0,1
1,3.38,1.12,7.36,6.69,0.24,7.0,6.1,8.05,7.14,561,1,0,1
1,5.78,4.28,4.07,7.19,8.21,0.15,9.32,9.43,0.43,504,1,0,1
2,9.98,2.36,2.89,2.46,8.51,0.84,6.29,0.85,5.57,646,1,0,1
1,1.6,4.2,9.32,3.79,2.08,1.63,8.12,2.82,2.87,580,1,0,1
0,2.07,9.96,5.08,0.82,8.17,5.89,5.19,0.64,6.17,379,0,0,1
2,4.05,1.69,8.94,4.21,1.89,9.64,9.84,4.58,8.14,679,1,0,1
0,8.75,6.34,3.51,7.29,3.56,6.16,1.83,6.91,9.15,621,1,0,1
1,0.56,5.77,8.93,6.54,1.63,1.91,7.97,1.76,7.05,509,1,0,1
1,1.67,8.72,0.91,5.72,2.36,9.26,6.75,8.86,0.54,136,0,1,0
3,4.64,6.95,4.61,9.2,4.25,1.36,0.69,3.98,0.97,479,0,0,1
0,6.54,3.59,1.77,3.52,9.76,7.15,7.87,4.29,9.39,418,0,0,1
2,3.22,7.91,1.42,2.09,9.65,9.43,6.39,8.33,0.71,239,0,1,0
1,1.34,3.7,9.71,9.92,7.0,8.39,8.81,5.58,4.3,588,1,0,1
1,4.87,7.75,9.83,0.33,9.74,2.76,5.65,6.84,9.81,770,1,0,1
0,8.47,6.66,4.32,6.16,9.95,4.58,0.22,9.26,5.88,651,1,0,1
0,9.82,0.9,5.8,0.51,7.52,2.49,7.05,3.29,3.2,793,1,0,1
3,9.5,5.72,1.24,2.29,8.29,7.54,1.28,1.07,2.78,536,1,0,1
1,0.92,2.17,2.59,2.37,9.47,5.88,2.38,4.83,8.28,185,0,1,0
1,4.94,2.49,9.82,3.52,6.84,5.87,2.91,4.66,3.75,770,1,0,1
2,9.4,1.77,8.24,3.59,7.85,5.69,8.98,8.11,2.4,904,1,0,1
3,1.75,8.51,2.36,2.3,1.74,3.26,2.67,2.9,2.04,217,0,1,0
0,4.54,5.82,0.9,3.63,5.25,8.56,9.52,2.47,9.23,274,0,1,0
1,2.49,2.1,9.84,0.86,7.64,3.72,3.41,9.52,0.97,650,1,0,1
2,6.8,0.25,5.01,4.36,3.31,7.07,6.62,2.87,7.45,602,1,0,1
3,1.68,5.69,7.53,0.57,2.94,4.76,3.81,5.29,1.6,489,0,0,1
2,5.59,7.19,7.88,6.03,1.77,4.82,0.19,9.58,7.18,701,1,0,1
1,2.34,8.01,2.77,7.15,9.15,7.41,9.15,5.03,8.14,268,0,1,0
3,7.23,0.51,4.48,3.86,7.23,7.43,2.15,7.05,7.33,595,1,0,1
3,2.95,4.08,8.53,7.38,9.52,5.04,0.59,0.21,4.72,604,1,0,1
2,4.67,3.12,4.45,3.39,1.95,8.56,8.73,5.67,2.87,469,0,0,1
2,3.15,3.13,4.52,3.77,5.57,5.69,2.45,6.91,1.64,398,0,0,1
1,5.15,2.89,10.0,4.4,4.92,3.3,5.01,4.95,6.28,790,1,0,1
3,9.07,0.51,0.97,4.74,6.3,2.32,6.41,3.88,1.22,498,0,0,1
1,3.59,4.38,8.61,3.15,8.25,4.66,1.04,1.73,3.49,640,1,0,1
3,0.31,6.08,5.13,5.4,0.15,5.61,1.65,5.13,1.43,293,0,1,0
3,5.75,9.68,0.41,3.84,2.89,7.29,8.14,8.84,4.28,310,0,0,1
3,1.33,5.33,6.58,4.2,2.2,5.08,5.84,2.92,4.65,421,0,0,1
0,3.61,3.36,7.34,4.73,5.41,5.35,5.69,9.55,9.43,572,1,0,1
2,7.26,8.04,2.68,8.61,6.15,0.36,9.78,4.83,3.97,505,1,0,1
2,0.99,0.37,3.19,2.92,2.72,7.4,4.52,7.97,8.26,219,0,1,0
1,4.95,7.18,5.83,3.81,5.41,5.44,6.96,1.11,1.0,559,1,0,1
2,4.67,7.36,2.02,0.32,8.4,9.99,1.06,8.53,3.75,342,0,0,1
2,0.37,1.87,6.02,1.52,8.44,6.88,1.07,0.94,6.26,342,0,0,1
1,6.76,9.85,0.65,7.92,1.7,0.23,0.23,8.97,9.42,372,0,0,1
3,9.8,3.46,7.18,1.5,5.7,3.5,8.94,3.69,3.64,868,1,0,1
1,5.99,9.36,0.29,6.01,6.5,5.83,8.87,5.7,1.58,315,0,0,1
0,7.25,2.28,5.85,1.04,2.39,1.42,8.84,0.21,3.17,671,1,0,1
2,5.02,8.77,6.13,8.21,3.2,3.58,2.35,0.96,0.43,580,1,0,1
1,8.98,2.44,6.22,0.22,9.68,3.42,6.11,5.14,0.89,776,1,0,1
2,0.58,1.72,0.61,6.8,1.21,3.91,0.31,8.46,5.22,62,0,1,0
0,7.42,3.47,8.03,6.02,1.24,5.27,7.68,7.62,3.04,796,1,0,1
3,6.61,0.24,7.46,8.24,2.29,7.65,6.21,7.8,2.74,724,1,0,1
1,8.85,1.24,1.77,6.44,1.68,4.17,2.29,4.55,7.15,530,1,0,1
0,9.29,3.27,7.14,8.83,8.82,6.01,0.74,6.37,8.76,841,1,0,1
1,1.8,2.57,6.36,4.75,0.83,2.72,5.08,4.92,9.81,430,0,0,1
1,5.0,5.25,5.65,1.81,5.25,7.04,3.2,9.59,6.44,551,1,0,1
3,1.15,9.28,1.72,3.29,9.67,9.17,7.47,4.69,7.57,154,0,1,0
1,2.93,1.5,6.83,1.14,4.91,8.88,9.32,3.34,9.4,511,1,0,1
0,8.48,0.42,7.56,1.72,0.45,1.04,6.88,5.84,2.01,822,1,0,1
2,1.26,3.43,1.19,0.27,7.95,1.32,7.17,9.55,2.04,127,0,1,0
1,2.95,0.38,7.54,9.62,5.02,0.57,9.31,3.7,1.73,549,1,0,1
0,4.14,5.1,0.17,7.83,4.84,6.86,7.67,0.38,6.01,215,0,1,0
3,0.28,0.6,9.05,7.75,3.88,2.95,6.22,0.19,8.44,499,0,0,1
1,1.63,3.13,0.87,0.18,4.46,7.96,5.41,2.13,4.55,128,0,1,0
0,2.68,8.76,0.67,5.8,5.55,1.97,5.58,8.12,1.19,172,0,1,0
1,9.09,6.63,0.78,1.92,0.93,7.9,6.23,1.7,9.8,492,0,0,1
0,6.64,1.48,6.38,8.16,7.74,5.4,2.48,3.06,1.76,669,1,0,1
1,9.86,2.99,4.48,3.22,9.06,5.53,9.87,1.44,1.3,726,1,0,1
1,9.93,6.53,2.03,6.75,2.66,9.86,4.38,4.78,4.44,600,1,0,1
